smiles,original_smiles,molecular_formula,num_atoms,fragment_formula
CC(=O)Nc1ccc(O)cc1C(=O)N1C2=CC2C23CNC4C1C42NC3,CC(=O)Nc1ccc(O)cc1,C18H18N4O3,43,C10H11N3O
CC(=O)Nc1ccc(O)cc1N1C2CC3CC14C1CC(CC3C24)N1,CC(=O)Nc1ccc(O)cc1,C19H23N3O2,47,C11H16N2
CC(=O)N(c1ccc(O)cc1)C(F)C(F)F,CC(=O)Nc1ccc(O)cc1,C10H10F3NO2,26,C2H3F3
C=C1CC23C=C1CC2(c1cc(NC(C)=O)ccc1O)C(Cl)N3O,CC(=O)Nc1ccc(O)cc1,C17H17ClN2O3,40,C9H10ClNO
CC(=O)Nc1ccc(OC2=C3C(F)C4C5NOC(F)(F)C34C25)cc1,CC(=O)Nc1ccc(O)cc1,C16H13F3N2O3,37,C8H6F3NO
CC(=O)Nc1ccc(OC2=C3C4C5=CN6NC(C2)C4C536)cc1,CC(=O)Nc1ccc(O)cc1,C17H15N3O2,37,C9H8N2
C=C1CCCC1C(C)c1cc(NC(C)=O)ccc1O,CC(=O)Nc1ccc(O)cc1,C16H21NO2,40,C8H14
CNCC12CC34C5C(CC13C5Cc1cc(O)ccc1NC(C)=O)C24,CC(=O)Nc1ccc(O)cc1,C20H24N2O2,48,C12H17N
CC(CO)C(CC(=O)Nc1ccc(O)cc1)C(=O)O,CC(=O)Nc1ccc(O)cc1,C13H17NO5,36,C5H10O3
CC(=O)Nc1ccc(O)c(C(O)CC(C)C)c1,CC(=O)Nc1ccc(O)cc1,C13H19NO3,36,C5H12O
CC(=O)Nc1ccc(O)cc1C12C3CC14C=C(O)N1CC(O)C2(N4)C31,CC(=O)Nc1ccc(O)cc1,C18H19N3O4,44,C10H12N2O2
CCC1(CC(=O)Nc2ccc(O)cc2)COOC(C)C1,CC(=O)Nc1ccc(O)cc1,C15H21NO4,41,C7H14O2
C=CC(CCCC)CC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C15H21NO2,39,C7H14
CC(=O)N(c1ccc(O)cc1)C12CC3NC1C1C3CC(C)C12,CC(=O)Nc1ccc(O)cc1,C18H22N2O2,44,C10H15N
C=CC(O)CCCCCc1cc(NC(C)=O)ccc1O,CC(=O)Nc1ccc(O)cc1,C16H23NO3,43,C8H16O
CC(=O)Nc1ccc(O)c(C(C)C2CCCC(C)C2)c1,CC(=O)Nc1ccc(O)cc1,C17H25NO2,45,C9H18
CC(=O)N(c1ccc(O)cc1)C1CC1CCCCCN,CC(=O)Nc1ccc(O)cc1,C16H24N2O2,44,C8H17N
CNC1(COC)C=CC1(O)N(C(C)=O)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C15H20N2O4,41,C7H13NO2
CC(=O)Nc1ccc(O)cc1NC12CN1C1C=C12,CC(=O)Nc1ccc(O)cc1,C13H13N3O2,31,C5H6N2
CC(=O)Nc1ccc(O)c(C2CCC2O)c1,CC(=O)Nc1ccc(O)cc1,C12H15NO3,31,C4H8O
CCC(CC)CCC(C)CCCc1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C20H33NO2,56,C12H26
CC(=O)Nc1ccc(O)c(CC(C)C2CC3CC3C2)c1,CC(=O)Nc1ccc(O)cc1,C17H23NO2,43,C9H16
CC(=O)Nc1ccc(O)c(ON(F)C2C3C4=C3C3C4C32)c1,CC(=O)Nc1ccc(O)cc1,C15H13FN2O3,34,C7H6FNO
CC(=O)Nc1ccc(O)cc1C12C3=C4C5OC6OC61C(N)C45CN32,CC(=O)Nc1ccc(O)cc1,C17H15N3O4,39,C9H8N2O2
CC(=O)Nc1ccc(O)cc1NC1C(O)C2=C3NC1N32,CC(=O)Nc1ccc(O)cc1,C13H14N4O3,34,C5H7N3O
CC(=O)Nc1ccc(O)cc1C(NO)(C(C)C)C1CCC1,CC(=O)Nc1ccc(O)cc1,C16H24N2O3,45,C8H17NO
CC(=O)Nc1ccc(O)cc1C12C=C3C1C1N(C2O)C24C3C2C14O,CC(=O)Nc1ccc(O)cc1,C18H16N2O4,40,C10H9NO2
CC(=O)N(c1ccc(O)cc1)C1(Cl)N2C=C3C4C(C2O)C341,CC(=O)Nc1ccc(O)cc1,C15H13ClN2O3,34,C7H6ClNO
O=C(CC12OC3COC4C35C3NC5(O1)C342)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C16H14N2O5,37,C8H7NO3
CC(=O)N(c1ccc(O)cc1)C1C2OCC3=C4OC1(O4)C2=N3,CC(=O)Nc1ccc(O)cc1,C15H12N2O5,34,C7H5NO3
O=C(CN1C23C4C25O[SH2]42N3C152)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C12H11N3O3S,30,C4H4N2OS
O=C(CC1C2C3OC4C2C3C42NC3C4=C2C431)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C19H16N2O3,40,C11H9NO
CC(=O)Nc1ccc(On2n3c(=N)n23)cc1,CC(=O)Nc1ccc(O)cc1,C9H9N5O2,25,CH2N4
CC(=O)N(c1ccc(O)cc1)C1C=C2C3CC(OOC1O)N2S3,CC(=O)Nc1ccc(O)cc1,C15H16N2O5S,39,C7H9NO3S
CC(=O)Nc1ccc(OC2C3CC2C(C)(C)C3C)cc1,CC(=O)Nc1ccc(O)cc1,C17H23NO2,43,C9H16
C=C(CC(=O)Nc1ccc(O)cc1)C1=NC=C(F)OC1=C,CC(=O)Nc1ccc(O)cc1,C15H13FN2O3,34,C7H6FNO
C=CC(C)(CCCC)N(C(C)=O)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C16H23NO2,42,C8H16
CC(=O)Nc1ccc(O)cc1N1C2C=C3C45CCC1C3(O)C4C2CN5,CC(=O)Nc1ccc(O)cc1,C19H21N3O3,46,C11H14N2O
CC(=O)Nc1ccc(OCC2C3C4(C)OC4C4=C5C6CC27C4C63N57)cc1,CC(=O)Nc1ccc(O)cc1,C21H20N2O3,46,C13H13NO
CC(=O)Nc1ccc(OOC(O)Cc2o[nH]c2C)cc1,CC(=O)Nc1ccc(O)cc1,C13H16N2O5,36,C5H9NO3
NCC1C2NC2(CC(=O)Nc2ccc(O)cc2)OC2C3C45COC24C135,CC(=O)Nc1ccc(O)cc1,C18H19N3O4,44,C10H12N2O2
CC(=O)Nc1ccc(O)cc1C12CC13C=CC(O)(F)C32,CC(=O)Nc1ccc(O)cc1,C15H14FNO3,34,C7H7FO
CC(=O)Nc1ccc(O)cc1ON1CC2CC3N=C2C=C1O3,CC(=O)Nc1ccc(O)cc1,C15H15N3O4,37,C7H8N2O2
CC(=O)N(C1=C2OC(C=C2SCCl)O1)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C14H12ClNO4S,33,C6H5ClO2S
CC(=O)Nc1ccc(O)cc1C12C=CC34C5C6C3C61C54C2,CC(=O)Nc1ccc(O)cc1,C18H15NO2,36,C10H8
CCC(CC)N(C(C)=O)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C13H19NO2,35,C5H12
CC(=O)Nc1ccc(OC(O)OCNS)cc1,CC(=O)Nc1ccc(O)cc1,C10H14N2O4S,31,C2H7NO2S
CC(=O)Nc1ccc(O)c(C2NC34CC56CC23OC42CC5(OO)CC62)c1,CC(=O)Nc1ccc(O)cc1,C19H20N2O5,46,C11H13NO3
CC(=O)N(c1ccc(O)cc1)C12NC3N4C5N1N1C4C31N52,CC(=O)Nc1ccc(O)cc1,C13H12N6O2,33,C5H5N5
C=C1CCC(C(CC)c2cc(NC(C)=O)ccc2O)C1,CC(=O)Nc1ccc(O)cc1,C17H23NO2,43,C9H16
COC12CC3C4CC45C3(Oc3ccc(NC(C)=O)cc3)C3C1C=NC325,CC(=O)Nc1ccc(O)cc1,C20H20N2O3,45,C12H13NO
CC(=O)Nc1ccc(OC23C4CC25C42CCC35O2)cc1,CC(=O)Nc1ccc(O)cc1,C16H15NO3,35,C8H8O
CC1C2CC(C)(C2)C1(CC(=O)Nc1ccc(O)cc1)OO,CC(=O)Nc1ccc(O)cc1,C16H21NO4,42,C8H14O2
C=C1C2OC3CC45OC(NC6(CC(=O)Nc7ccc(O)cc7)NC3C64)C125,CC(=O)Nc1ccc(O)cc1,C19H19N3O4,45,C11H12N2O2
CC(=O)Nc1ccc(O)cc1C12C3C1N1C(N)N4C5=NC1C54C32,CC(=O)Nc1ccc(O)cc1,C16H15N5O2,38,C8H8N4
CC=CC1CNC(N(C(C)=O)c2ccc(O)cc2)O1,CC(=O)Nc1ccc(O)cc1,C14H18N2O3,37,C6H11NO
CC(=O)Nc1ccc(O)c(C2OC3CCC3NC34OC56C(C=C3C45)C26)c1,CC(=O)Nc1ccc(O)cc1,C20H20N2O4,46,C12H13NO2
O=C(CC1C2=CC(=CCl)OC1N=C2)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C15H13ClN2O3,34,C7H6ClNO
CC(=O)Nc1ccc(O)c(C2(O)C3C4C=C(O)C5(C4)C3C(N)C52)c1,CC(=O)Nc1ccc(O)cc1,C18H20N2O4,44,C10H13NO2
CC(=O)Nc1ccc(O)c(OC2COC=NCCCOC2)c1,CC(=O)Nc1ccc(O)cc1,C15H20N2O5,42,C7H13NO3
CC(=O)Nc1ccc(O)c(C2CC3CC45OOC67C3OOC46C2C57)c1,CC(=O)Nc1ccc(O)cc1,C18H17NO6,42,C10H10O4
O=C(CC12CC34C(OOC13O)C1=CCC124)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C17H15NO5,38,C9H8O3
CCCCC(CCC)C(C)Oc1ccc(NC(C)=O)cc1,CC(=O)Nc1ccc(O)cc1,C18H29NO2,50,C10H22
CC(=O)Nc1ccc(O)c(C23C4CN5C(O)NC26C2C(C5C)C2C463)c1,CC(=O)Nc1ccc(O)cc1,C19H21N3O3,46,C11H14N2O
CC(=O)Nc1ccc(OC2=C3C4CCC25CC4C35)cc1,CC(=O)Nc1ccc(O)cc1,C17H17NO2,37,C9H10
CC(=O)Nc1ccc(O)c(C23C4C5=CC4SC24NC543)c1,CC(=O)Nc1ccc(O)cc1,C15H12N2O2S,32,C7H5NS
CC1CCCC1(C)CC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C15H21NO2,39,C7H14
CC(=O)Nc1ccc(O)cc1C(F)(F)C(F)(F)F,CC(=O)Nc1ccc(O)cc1,C10H8F5NO2,26,C2HF5
CCCC(O)COc1ccc(NC(C)=O)cc1,CC(=O)Nc1ccc(O)cc1,C13H19NO3,36,C5H12O
CC(=O)Nc1ccc(OC2(C)C3CC45OC(C34)C5(O)C2O)cc1,CC(=O)Nc1ccc(O)cc1,C17H19NO5,42,C9H12O3
COC12C(O)CC34OC1C3C2C4c1cc(NC(C)=O)ccc1O,CC(=O)Nc1ccc(O)cc1,C17H19NO5,42,C9H12O3
CCC1N(c2cc(O)ccc2NC(C)=O)C23C4=C5C26C2OC(C4)(C26)C513,CC(=O)Nc1ccc(O)cc1,C20H18N2O3,43,C12H11NO
CC(=O)Nc1ccc(O)cc1C12OC3(Cl)C1=C1C3COCCN12,CC(=O)Nc1ccc(O)cc1,C16H15ClN2O4,38,C8H8ClNO2
COC12CCC=C3C(C1)OC32c1cc(NC(C)=O)ccc1O,CC(=O)Nc1ccc(O)cc1,C17H19NO4,41,C9H12O2
CC(=O)Nc1ccc(OC23C4=C5C6C7CC5C25CC3C65CC47)cc1,CC(=O)Nc1ccc(O)cc1,C21H19NO2,43,C13H12
CC(=O)Nc1ccc(O)cc1C12OC3CSC4N1C4(C3)O2,CC(=O)Nc1ccc(O)cc1,C14H14N2O4S,35,C6H7NO2S
C=C(c1cc(O)ccc1NC(C)=O)N(C)CO,CC(=O)Nc1ccc(O)cc1,C12H16N2O3,33,C4H9NO
O=C(CC1C2C3=C4C5OC6C(O)N4C3NC16C52)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C18H17N3O4,42,C10H10N2O2
CC12C=CC13SC23CC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C14H13NO2S,31,C6H6S
CC(=O)N(c1ccc(O)cc1)C(O)C(C)(C)O,CC(=O)Nc1ccc(O)cc1,C12H17NO4,34,C4H10O2
O=C(Cc1ccco1)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C12H11NO3,27,C4H4O
CC(=O)Nc1ccc(O)c(C2C=C3C45CC4C(Cl)C32ON5)c1,CC(=O)Nc1ccc(O)cc1,C16H15ClN2O3,37,C8H8ClNO
CC(=O)Nc1ccc(OC2=CCC3CC3O2)cc1,CC(=O)Nc1ccc(O)cc1,C14H15NO3,33,C6H8O
CC(=O)Nc1ccc(OC2C3C4NC(C)OOCC4C23O)cc1,CC(=O)Nc1ccc(O)cc1,C16H20N2O5,43,C8H13NO3
C=C(C=NC=N)CC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C12H13N3O2,30,C4H6N2
CC(=O)Nc1ccc(O)cc1C12CC34C(C=N1)CC1C3C124,CC(=O)Nc1ccc(O)cc1,C17H16N2O2,37,C9H9N
CCC1C2CC(CCOc3ccc(NC(C)=O)cc3)C1C2,CC(=O)Nc1ccc(O)cc1,C18H25NO2,46,C10H18
NC(O)C12CC34C5(CC(=O)Nc6ccc(O)cc6)C13C254,CC(=O)Nc1ccc(O)cc1,C15H14N2O3,34,C7H7NO
CC(=O)N(c1ccc(O)cc1)N1C=NN=CN1,CC(=O)Nc1ccc(O)cc1,C10H11N5O2,28,C2H4N4
CC(=O)N(c1ccc(O)cc1)C12C3OC4C5C3C36C4CC4C7C51C43C762,CC(=O)Nc1ccc(O)cc1,C21H17NO3,42,C13H10O
CC(=O)Nc1ccc(O)c(C2=c3oc(s3)=CC2)c1,CC(=O)Nc1ccc(O)cc1,C13H11NO3S,29,C5H4OS
CC(=O)Nc1ccc(O)c(C2(O)CC3=C4C5C=C3C4C52)c1,CC(=O)Nc1ccc(O)cc1,C17H15NO3,36,C9H8O
C=NNCN(C)Oc1ccc(NC(C)=O)cc1,CC(=O)Nc1ccc(O)cc1,C11H16N4O2,33,C3H9N3
CC(=O)N(c1ccc(O)cc1)C1C2CC3C4CC5=NC(C24)C1N53,CC(=O)Nc1ccc(O)cc1,C18H19N3O2,42,C10H12N2
CCC(C)(c1cc(O)ccc1NC(C)=O)C(C)O,CC(=O)Nc1ccc(O)cc1,C14H21NO3,39,C6H14O
COC1C2N3OC3C3(c4cc(NC(C)=O)ccc4O)C4=CC5C1N3C5N42,CC(=O)Nc1ccc(O)cc1,C18H18N4O4,44,C10H11N3O2
CC(=O)Nc1ccc(O)cc1C1=NC2(O)C3C4C3C142,CC(=O)Nc1ccc(O)cc1,C14H12N2O3,31,C6H5NO
CC(=O)Nc1ccc(OOC23C=C4CC5N2C3C45Cl)cc1,CC(=O)Nc1ccc(O)cc1,C15H13ClN2O3,34,C7H6ClNO
CC(=O)Nc1ccc(O)c(CCCC23C4CC5C4C2C53)c1,CC(=O)Nc1ccc(O)cc1,C18H21NO2,42,C10H14
CCC(O)C1(c2cc(O)ccc2NC(C)=O)CNC1,CC(=O)Nc1ccc(O)cc1,C14H20N2O3,39,C6H13NO
CC(=O)Nc1ccc(O)cc1C12C=C3C(F)C1(Cl)C32,CC(=O)Nc1ccc(O)cc1,C14H11ClFNO2,30,C6H4ClF
CCC1C=C1CNC(C)c1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C16H22N2O2,42,C8H15N
CC(=O)N(c1ccc(O)cc1)C12CN(COO)C3C4=C1C4C32,CC(=O)Nc1ccc(O)cc1,C16H16N2O4,38,C8H9NO2
CC(=O)Nc1ccc(O)c(C2CN3C4=C3C2CC4)c1,CC(=O)Nc1ccc(O)cc1,C15H16N2O2,35,C7H9N
CC(=O)Nc1ccc(O)c(C2=CN3C=C4C25CC45C3N)c1,CC(=O)Nc1ccc(O)cc1,C16H15N3O2,36,C8H8N2
O=C(COC1CC2=NCC23C2C4OC14C23)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C17H16N2O4,39,C9H9NO2
C=C(c1cc(O)ccc1NC(C)=O)C1CC#CC(Cl)C1,CC(=O)Nc1ccc(O)cc1,C16H16ClNO2,36,C8H9Cl
CC(=O)Nc1ccc(O)cc1C12CC(C)CNC34C5=C6C(N63)C41N52,CC(=O)Nc1ccc(O)cc1,C18H18N4O2,42,C10H11N3
CC(=O)Nc1ccc(O)c(NC23N4C5=CC6NC7(CC7C562)N43)c1,CC(=O)Nc1ccc(O)cc1,C16H15N5O2,38,C8H8N4
CC(=O)Nc1ccc(OC2C(N)C34C5N6C7(N)C3C53C27C643)cc1,CC(=O)Nc1ccc(O)cc1,C17H16N4O2,39,C9H9N3
O=C(CCCC1(CO)C=CC1)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C15H19NO3,38,C7H12O
CC(=O)N(c1ccc(O)cc1)C12C3CCNC4C(CCC45CC5)C1C32,CC(=O)Nc1ccc(O)cc1,C21H26N2O2,51,C13H19N
CC(=O)N(c1ccc(O)cc1)C(CN)CCO,CC(=O)Nc1ccc(O)cc1,C12H18N2O3,35,C4H11NO
CNC1(c2cc(NC(C)=O)ccc2O)NCN1,CC(=O)Nc1ccc(O)cc1,C11H16N4O2,33,C3H9N3
CC(=O)N(c1ccc(O)cc1)C12C3C4C3C35C6OC3N1C52C46,CC(=O)Nc1ccc(O)cc1,C17H14N2O3,36,C9H7NO
CC(=O)Nc1ccc(OON2CC34C5C6=CC(C53)C624)cc1,CC(=O)Nc1ccc(O)cc1,C16H14N2O3,35,C8H7NO
CC(=O)Nc1ccc(OC2C3C4OC5(C)N6C(C)C(C)C45C3C26)cc1,CC(=O)Nc1ccc(O)cc1,C20H24N2O3,49,C12H17NO
CC(=O)Nc1ccc(O)cc1C12OC34C(=C5CC31N5)C42,CC(=O)Nc1ccc(O)cc1,C15H12N2O3,32,C7H5NO
C=C(CCCc1cc(NC(C)=O)ccc1O)C(C)O,CC(=O)Nc1ccc(O)cc1,C15H21NO3,40,C7H14O
CCOCC(Oc1cc(NC(C)=O)ccc1O)C1CC1,CC(=O)Nc1ccc(O)cc1,C15H21NO4,41,C7H14O2
CNCCCCc1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C13H20N2O2,37,C5H13N
CC(=O)Nc1ccc(O)cc1C1C2=C3CC4CC4(C3)ONN1C2,CC(=O)Nc1ccc(O)cc1,C17H19N3O3,42,C9H12N2O
CC(=O)Nc1ccc(O)cc1C(F)(F)C(F)(F)F,CC(=O)Nc1ccc(O)cc1,C10H8F5NO2,26,C2HF5
CC(=O)Nc1ccc(OC23OC2CC3CO)cc1,CC(=O)Nc1ccc(O)cc1,C13H15NO4,33,C5H8O2
CC(=O)Nc1ccc(O)cc1C1C2C(F)C3=C4OC42C3N1F,CC(=O)Nc1ccc(O)cc1,C15H12F2N2O3,34,C7H5F2NO
CC(=O)N(C=CCNC(C)CCN)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C15H23N3O2,43,C7H16N2
O=C(CC12CC3(CC4OC41)OOC1=C2C(C1)O3)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C18H17NO6,42,C10H10O4
CCCC(C=N)CC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C13H18N2O2,35,C5H11N
CC(=O)Nc1ccc(O)cc1C1C2NN3OC213,CC(=O)Nc1ccc(O)cc1,C11H11N3O3,28,C3H4N2O
CC(=O)Nc1ccc(O)c(C2C3=C(Br)C4CC3C42)c1,CC(=O)Nc1ccc(O)cc1,C15H14BrNO2,33,C7H7Br
CC(=O)Nc1ccc(ON2NCC2N)cc1,CC(=O)Nc1ccc(O)cc1,C10H14N4O2,30,C2H7N3
CC(=O)Nc1ccc(O)c(C23C(N)C45C2C=CC4(C=N)OCC35)c1,CC(=O)Nc1ccc(O)cc1,C18H19N3O3,43,C10H12N2O
CC(=O)Nc1ccc(O)cc1C1n2n3n1n23,CC(=O)Nc1ccc(O)cc1,C9H9N5O2,25,CH2N4
CC(=O)Nc1ccc(O)cc1OCOC1CO1,CC(=O)Nc1ccc(O)cc1,C11H13NO5,30,C3H6O3
O=C(CC1(F)OC2(F)C3=CC(C1F)C32)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C15H12F3NO3,34,C7H5F3O
CC(=O)Nc1ccc(O)c(C23CC=C2C24NC5C6C2ONC34C56)c1,CC(=O)Nc1ccc(O)cc1,C18H17N3O3,41,C10H10N2O
CC(=O)Nc1ccc(OC(CON)C2OCC3(CC3)C2O)cc1,CC(=O)Nc1ccc(O)cc1,C16H22N2O5,45,C8H15NO3
C=CN1CC2(c3cc(O)ccc3NC(C)=O)C(N)CN12,CC(=O)Nc1ccc(O)cc1,C14H18N4O2,38,C6H11N3
CC(=O)Nc1ccc(OC2SN3OC3N3C4C2C43)cc1,CC(=O)Nc1ccc(O)cc1,C13H13N3O3S,33,C5H6N2OS
CC(=O)Nc1ccc(OC2(F)C(F)C=C=C3OCC32F)cc1,CC(=O)Nc1ccc(O)cc1,C15H12F3NO3,34,C7H5F3O
CC(=O)Nc1ccc(O)c(C2=C3C4CN5C2OC(C34)C5(C)Cl)c1,CC(=O)Nc1ccc(O)cc1,C17H17ClN2O3,40,C9H10ClNO
CCCCC(C)COc1ccc(NC(C)=O)cc1,CC(=O)Nc1ccc(O)cc1,C15H23NO2,41,C7H16
CCC(CN)C1CC1N(C(C)=O)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C15H22N2O2,41,C7H15N
CC(=O)Nc1ccc(O)cc1C(C)CNC1(CN)CC1,CC(=O)Nc1ccc(O)cc1,C15H23N3O2,43,C7H16N2
CC(=O)Nc1ccc(O)cc1C1=C2COC21C1CC1,CC(=O)Nc1ccc(O)cc1,C15H15NO3,34,C7H8O
CC(=O)Nc1ccc(O)c(C23C=CC2(C)CO3)c1,CC(=O)Nc1ccc(O)cc1,C14H15NO3,33,C6H8O
CC(=O)Nc1ccc(ON2C3C4C5C46C3(O)C526)cc1,CC(=O)Nc1ccc(O)cc1,C14H12N2O3,31,C6H5NO
O=C(CC1C=C2C3(Cl)C4C25C2C(N13)C245)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C17H13ClN2O2,35,C9H6ClN
CC(=O)Nc1ccc(O)cc1C12SC(=N)C3=C=CC1C32,CC(=O)Nc1ccc(O)cc1,C15H12N2O2S,32,C7H5NS
CC(=O)Nc1ccc(O)cc1C12CC34N=C(C)C1C31CC1=C24,CC(=O)Nc1ccc(O)cc1,C18H16N2O2,38,C10H9N
CC(=O)Nc1ccc(OCn2cncn2)cc1,CC(=O)Nc1ccc(O)cc1,C11H12N4O2,29,C3H5N3
CC(=O)Nc1ccc(O)cc1N1COC2=CC3(CN23)O1,CC(=O)Nc1ccc(O)cc1,C13H13N3O4,33,C5H6N2O2
CC(=O)Nc1ccc(O)cc1C12C(O)C(=O)C3C=CC4C5(NC41O5)C32,CC(=O)Nc1ccc(O)cc1,C18H16N2O5,41,C10H9NO3
O=C(CC1C2=C3C4CC5=CC3(C52)C14)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C18H15NO2,36,C10H8
CCC1CC(C)(C)C1c1cc(NC(C)=O)ccc1O,CC(=O)Nc1ccc(O)cc1,C16H23NO2,42,C8H16
CC(=O)Nc1ccc(O)cc1C1CCN(N)C1C,CC(=O)Nc1ccc(O)cc1,C13H19N3O2,37,C5H12N2
CC(=O)Nc1ccc(O)cc1C1OC23C4=CC2CC41N3C,CC(=O)Nc1ccc(O)cc1,C16H16N2O3,37,C8H9NO
CC(=O)Nc1ccc(OC(=O)C2CC34CNC5CC3(O2)C5C(C)C4)cc1,CC(=O)Nc1ccc(O)cc1,C20H24N2O4,50,C12H17NO2
CC(=O)Nc1ccc(O)cc1C12CC=C(C1)C1CC1C2,CC(=O)Nc1ccc(O)cc1,C17H19NO2,39,C9H12
O=C(COC12CC=C3CC(CCC1C3)C2)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C19H23NO3,46,C11H16O
CC(=O)N(c1ccc(O)cc1)C12OC(O1)C21C=CN=C1,CC(=O)Nc1ccc(O)cc1,C14H12N2O4,32,C6H5NO2
CC(=O)Nc1ccc(O)c(C23COC(C2)C24CC(C)C5C2N(O3)C54)c1,CC(=O)Nc1ccc(O)cc1,C19H22N2O4,47,C11H15NO2
CC(=O)Nc1ccc(O)cc1C12C3(O)CC(C)C3C13ONC32C,CC(=O)Nc1ccc(O)cc1,C17H20N2O4,43,C9H13NO2
C=C(NO)NC1=C(c2cc(NC(C)=O)ccc2O)C1,CC(=O)Nc1ccc(O)cc1,C13H15N3O3,34,C5H8N2O
CC(=O)Nc1ccc(O)cc1C12CC34C5=C=C6C(C(O5)N1C3C)C2C64,CC(=O)Nc1ccc(O)cc1,C20H18N2O3,43,C12H11NO
CC(=O)Nc1ccc(O)cc1C1CNC(O)CC(C)C1,CC(=O)Nc1ccc(O)cc1,C15H22N2O3,42,C7H15NO
O=C(CN1C2OC34C5=CC2C2CC3C1(C2)OC54)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C19H18N2O4,43,C11H11NO2
CC(=O)Nc1ccc(O)cc1C12OC34C5OC(OC5C13)C24,CC(=O)Nc1ccc(O)cc1,C15H13NO5,34,C7H6O3
CC(=O)Nc1ccc(O)c(C2=C3C(CO)C(O)C34CC24)c1,CC(=O)Nc1ccc(O)cc1,C16H17NO4,38,C8H10O2
CC(=O)Nc1ccc(O)cc1SC1COC2C3=C2C(N3)OC1O,CC(=O)Nc1ccc(O)cc1,C15H16N2O5S,39,C7H9NO3S
CC(=O)Nc1ccc(O)cc1C12C3=C4OC5CCCC1(OOC2O5)C43,CC(=O)Nc1ccc(O)cc1,C18H17NO6,42,C10H10O4
CC(=O)Nc1ccc(O)cc1C1C2OCOOC21,CC(=O)Nc1ccc(O)cc1,C12H13NO5,31,C4H6O3
CC(=O)Nc1ccc(Oc2nccs2)cc1,CC(=O)Nc1ccc(O)cc1,C11H10N2O2S,26,C3H3NS
CC(=O)Nc1ccc(O)c(C23OC4C5=C6NCNC62CC2=C5C243)c1,CC(=O)Nc1ccc(O)cc1,C18H15N3O3,39,C10H8N2O
CC(=O)Nc1ccc(O)c(C2CCC(OC(C)N)CC2)c1,CC(=O)Nc1ccc(O)cc1,C16H24N2O3,45,C8H17NO
CC(=O)N(c1ccc(O)cc1)C1SC23C4CCOC2C1N3O4,CC(=O)Nc1ccc(O)cc1,C15H16N2O4S,38,C7H9NO2S
CC(=O)Nc1ccc(O)c(C2CC3OOC3(C)C2)c1,CC(=O)Nc1ccc(O)cc1,C14H17NO4,36,C6H10O2
CC(=O)N(c1ccc(O)cc1)C1C23CCC4=C5C16C2CC31C4C561,CC(=O)Nc1ccc(O)cc1,C20H17NO2,40,C12H10
CC(=O)Nc1ccc(ON2CC3C=CC2C2C4CC342)cc1,CC(=O)Nc1ccc(O)cc1,C17H18N2O2,39,C9H11N
CC(=O)N(c1ccc(O)cc1)C1n2n3n1n23,CC(=O)Nc1ccc(O)cc1,C9H9N5O2,25,CH2N4
CC(=O)Nc1ccc(OC2(C)C3C(O)C4N5OCC3C452)cc1,CC(=O)Nc1ccc(O)cc1,C16H18N2O4,40,C8H11NO2
C=CC12C3C(F)C1C32c1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C15H14FNO2,33,C7H7F
CC(=O)Nc1ccc(O)c(C2C3C4(F)C5C4C235)c1,CC(=O)Nc1ccc(O)cc1,C14H12FNO2,30,C6H5F
