smiles,molecular_formula,num_atoms,time
COc1cccc(C(=O)N(C)c2ccc(OC)cc2OC)c1,C17H19NO4,41,0.005216560792177916
O=C(O)C(=CC1=CC=C2OC1=CC=C2C(=O)O)Oc1ccccc1,C18H12O6,36,0.007626136764883995
CC(=O)N(C(=O)Nc1cccc2c1[N+](=O)c1ccc(-c3ccc(C)cc3)c-2c1)c1ccccc1,C28H22N3O3+,56,0.0039906189776957035
COc1ccc(NC(=O)CCCCCCN(C(C)=O)C(=O)c2ccccc2OC)cc1,C24H30N2O5,61,0.0024536247365176678
COC(=O)CCCOC(=O)CCCOC1=CC=C1OC,C14H20O6,40,0.03390875458717346
Oc1cccc(CNc2ccccn2)c1,C12H12N2O,27,0.004913630895316601
O=C(N1CCCC1)N1CCn2c(ccc2-c2ccc(F)cc2)C1,C18H20FN3O,43,0.005554457660764456
COCCN(C)C(=O)NC(=O)OCCNC(=O)OC,C10H19N3O6,38,0.01510660070925951
CC(=O)OC(=O)NS(=O)(=O)C1=CC(=CC=CBr)C=C1,C11H10BrNO5S,29,0.033453427255153656
CN1CCN(c2ncnc(N3CCN(CCc4nc5nn4c4ccccc54)CC3)n2)CC1,C22H28N10,60,0.0013778706779703498
CN1CCCN(C(=O)c2ccc(Cl)cc2)c2ncccc2N(C(=O)COc2ccccc2)CC1,C26H27ClN4O3,61,0.0036771942395716906
CC(C)NS1(=O)(c2ccccc2)Nc2ccccc2N1,C15H19N3OS,39,0.014486085623502731
Cc1nc(C(=O)c2ccccc2)cc2cc(C(F)(F)Cl)ccc12,C18H12ClF2NO,35,0.0032905512489378452
COS(=O)(=O)OCCCCCNC(=O)OC(C)(C)C(=O)[O-],C11H20NO8S-,41,0.01838664896786213
CCCCCCCCn1c(C(=O)OP(=O)=O)ccc(Br)c1=O,C14H19BrNO5P,41,0.015265646390616894
CCN(CCOC(C)=O)c1cccc(OCCSc2nnc(-c3cccc(Cl)c3)c3ccc(F)cc23)c1,C28H27ClFN3O3S,64,0.00679842010140419
ClC1=CC(Cl)=C1N1CCCC(N2CCCCC2)C1,C14H20Cl2N2,38,0.025031736120581627
CC1=C(C(=O)N2CCN(CCC(C)(C)C)C2=O)c2ccccc21,C19H24N2O2,47,0.0039174254052340984
Cn1nc(-c2ccccc2OC(F)(F)c2ccc(O)cc2)n(C)c1=O,C17H15F2N3O3,40,0.0023666778579354286
CCCNC(=O)NC(=O)OCC(=O)NN=C(NC(=O)N1CCN(C(=O)N(C)CCCCC(=O)O)C1=O)SC,C20H32N8O9S,70,0.006827354896813631
CC(=O)Nc1ncc2c(c1C)N2c1nnc2n(c1=O)CCCC2(F)F,C15H14F2N6O2,39,0.017821524292230606
COc1ccc(-c2ccc3csc4ccc(OCC(C)(C)C(=O)N(C)C(=O)C(C)C)c-4c3c2)cc1,C29H31NO4S,66,0.006873712874948978
O=C(NC(=O)N1CC1)C(Br)=CC=Cc1ccc(O)cc1,C14H13BrN2O3,33,0.013695631176233292
CCCCNC(=O)CCC,C8H17NO,27,0.06341736763715744
Cc1nn2c3ccccc3nc2n1-c1cccnn1,C13H10N6,29,0.0004258044937159866
COC(=O)CCCCC(=O)c1cccc2ccccc12,C17H18O3,38,0.004156860988587141
CC(=O)N(C)CCC(=O)Oc1ccc2c(N(C)C)c1-c1ccccc1S2(=O)=O,C20H22N2O5S,50,0.004825160838663578
COc1ccc2c(c1)CCN(C(=O)Nc1ccc(N3CCOC3=O)cc1)C2,C20H21N3O4,48,0.006717580836266279
CN1CCN(CCCc2cc3ccc2c2ccccc32)CC1,C20H24N2,46,0.002221549628302455
C=CC(Cl)=CC=C(Cl)c1nc(N2CCCN(C(=O)N3CCCC3)C2=O)n(C)n1,C18H22Cl2N6O2,50,0.005492271855473518
Cn1c(=NC#N)n(CCCCN2CCCC2)c2ccccc21,C17H23N5,45,0.0027432916685938835
CC(C)NC(=O)NCCNc1nnc(Nc2ccccc2)s1,C14H20N6OS,42,0.0026519973762333393
CC1(C)CCCCN2CCn3c1ccc(c3=O)COC2=O,C16H22N2O3,43,0.01728057488799095
Cn1c(SC(=O)c2ccccc2Br)nn(-c2ccc(Br)nc2O)c1=O,C15H10Br2N4O3S,35,0.0036251062992960215
CC(C)(Cc1ccccc1Cl)N1CCCCC1=O,C15H20ClNO,38,0.004402197431772947
CCc1ccc(OCCn2cc(F)cc(C(=O)Nc3ccccc3)c2=O)cc1,C22H21FN2O3,49,0.002241484820842743
Nc1cnc(C(=O)Nc2ccccc2)n1-c1ccccc1-c1ccccc1,C22H18N4O,45,0.00046821252908557653
CC(=O)N1CCN(CCOC(=O)c2ccc3c4ccc(c(=O)o4)n3c2=O)CC1,C19H19N3O6,47,0.002657822798937559
CCOc1cccc2c(=O)n3c(C)c(OC)c(CNC(=O)N4CCCCC4)cc3cc12,C24H29N3O4,60,0.0064223227091133595
O=C1N2CCCCC(CC2)N1C1=C2C=C21,C12H14N2O,29,0.06914763897657394
CC1(C)CCCN(C(=O)c2cccc3c2C(=O)N2CCN(CC2)c2cc4c-3cccc4cn2)C1,C28H30N4O2,64,0.0025490468833595514
O=C(O)c1cccc2ccccc2nc(-c2cc(Cl)c(O)c(Cl)c2)sccc(Cl)c1,C22H14Cl3NO3S,44,0.002736831083893776
O=C1CN2CC3CN(CCN3C2=O)C(=O)N1Cc1ccccc1C(F)(F)c1ccccc1,C23H22F2N4O3,54,0.012150458991527557
N#CN1CCc2cnc1n2C(=O)Nc1cc(Cl)c(C=CBr)s1,C13H9BrClN5OS,31,0.015308286994695663
c1ccc2c(c1)cc1nc3n-1c1nc(ncnccn2-3)NCCN1,C16H14N8,38,0.007772644516080618
COc1cc(C(F)(F)F)ccc1-n1c(=O)c2ccc1c1cccc(-c3ccccc3)c21,C25H16F3NO2,47,0.0026303252670913935
C=C(C=C(C(=O)N(C)C)n1c2nc(c1C)C(=O)N2CCC)C(C)(C)C,C19H28N4O2,53,0.0073999627493321896
COc1ccc(C(=Nc2ccc(Cl)cc2)N(C)C(C)=O)cc1OC,C18H19ClN2O3,43,0.005211243871599436
CCOC1=Cc2ccc3cc1nnc3c2C(F)(F)F,C13H9F3N2O,28,0.030730264261364937
CC1=C(C(=O)N2CCCC2)OCS1,C9H13NO2S,26,0.009431129321455956
CCCCCCCCCCCCC,C13H28,41,0.09485670924186707
COc1ccc(OC)c(N2CCN(C(=O)Cn3c(C)nnc3C3CCCCC3)CC2)c1,C23H33N5O3,64,0.0010981963714584708
O=C1Nc2cccc3cc(C(=O)N4CCOCC4)c(O)c1c23,C16H14N2O4,36,0.0067831226624548435
COc1ccc(-n2ccnc2-n2nnnc2Oc2ccccc2)c(Oc2cccc(C(=O)N3CCOCC3)c2)c1,C28H25N7O5,65,0.0016673526261001825
C#CCCCCCC(=O)N1CCCCCCCC(=O)N[Si](=O)OCCC1,C19H32N2O4Si,58,0.0008514057844877243
Cc1cc2c(=O)n3c(=O)n(c(=O)c2cc1C(=O)C12CCC(CC1)C2)CC3,C20H20N2O4,46,0.00921543873846531
COC1=CC(n2c(=O)n(C)c(=O)n(CCOP(=O)(O)OCCN3CC(=O)N(CCCC#N)C3=O)c2=O)=C1,C20H25N6O10P,62,0.010340594686567783
CCN(CCNC(=O)c1cccc(OC)c1)C(=O)c1ccc(C(F)(F)C=C2N=CC(=O)NC2=O)cc1,C25H24F2N4O5,60,0.010399464517831802
COC(=O)CCCSC1=C(C)C(=O)N(C(=O)c2ccc(Br)cc2)CC1,C18H20BrNO4S,45,0.003137728897854686
CC1=Cc2cc(C(=O)N(C)CCOP3(=O)OP(=O)(O)O3)c(s2)S1,C11H13NO7P2S2,36,0.03484639525413513
CSc1c(Oc2cccc(Cl)c2)c2ccc1cc2C(=O)N1c2ccc(c(C)c2)S1(=O)=O,C23H16ClNO4S2,47,0.003495433833450079
CCCCSc1nc2ccc1c1ccccc21,C15H15NS,32,0.006053519435226917
COC1=CC=CC=C2C=C(C=CC(OC(=O)N3CCCC3)=CC=C2C(F)(F)F)N(C)C(c2ccco2)=C1,C28H27F3N2O4,64,0.033285852521657944
Cn1nc(C(=O)c2ccccc2C2=CC=C3C(C#N)=CC=C3C2(F)F)nc1-c1ccccc1,C26H16F2N4O,49,0.004814154002815485
CC(=O)N(CC(=O)O)C(=O)OCCC(=O)N(C)C,C10H16N2O6,34,0.01530451886355877
COc1cc2c3cc(ccc3c1)N1CCN(CCCCCC2)C1=O,C20H24N2O2,48,0.005521800369024277
C=C(C(=O)OCCCCCC(=O)O)C(=O)OCC1CCCCC1,C17H26O6,49,0.010438635013997555
COC(=NS(=O)(=O)C1=CC=C2OC1=CC=C2C=Cc1ccccc1)Nc1ccccc1,C24H20N2O4S,51,0.002790429862216115
CCC(C)=CC(=O)N1CCCN(CC)C1=O,C12H20N2O2,36,0.028193293139338493
N#Cc1ccccc1C(c1ccccc1)c1cccc2ncccc12,C23H16N2,41,0.0021761648822575808
Cn1nc(C(F)(F)F)nc1N(CCCc1ccccc1)c1ccccc1C=Cc1ccccc1,C27H25F3N4,59,0.003270925721153617
CC(C)OC(=O)C=C1C=C1,C8H10O2,20,0.03646979108452797
CN1C(=O)C2=CC=CCN2C1=O,C8H8N2O2,20,0.02457602135837078
CCOc1cc2c(cc1OC)N(C(=O)CCCN1CCCn3c(=O)ccn(c3=O)C1=O)CCC2(C)C,C26H34N4O6,70,0.00832012016326189
O=C1C#CCCCCCCCCCCCC1,C15H24O,40,0.01186950970441103
O=C(Nc1cnccn1)Nc1ccc(NC(=O)c2ccc3cccc(Cl)c3c2)cc1F,C22H15ClFN5O2,46,0.0008757701143622398
O=C(NC1=CC=C1Br)N1CCN(c2ccccc2)CC1,C15H16BrN3O,36,0.010013921186327934
O=C1CCN(c2ccc(Cl)c3cc(Br)ccc23)C(=O)N1,C14H10BrClN2O2,30,0.00901736132800579
COC1=Cc2ccc(N3CC4CCC(CN5CCNC5=O)N(C4)C3=O)c(Cl)c21,C20H23ClN4O3,51,0.021494321525096893
COc1cc(Cl)cc(C(=O)c2ccc3oc(=O)c4ccnc4c3c(OC)n2)c1OC,C21H15ClN2O6,45,0.004662081599235535
COc1cc(O)nc(NC(=O)NC2=C(NC(=O)Nc3cccc(NC(=O)CNC(N)=O)c3)C=C2)c1,C21H22N8O6,57,0.013491169549524784
CC(C)(C)C(=O)NC(=O)n1cc2c(c1)-c1nccc(=O)n1C2=O,C15H14N4O4,37,0.002742109354585409
COc1cccc(S(=O)(=O)CCCCCc2c3ccc(C(F)(F)F)c2C(=O)N(C)C3=O)c1,C22H22F3NO5S,54,0.008341272361576557
CCN(CC1CCCC1)C(=O)C=CC=CC=CC=c1c(=O)n(C)c2nc1cs2,C22H27N3O2S,55,0.012747563421726227
CC1=CC=C(CNC(=O)c2ccccc2)c2ccccc2CCN(C)C(=O)N1,C23H25N3O2,53,0.008698678575456142
Cc1ccccc2ncc(c1)n2S(=O)(=O)c1ccc(C(C)(C)C)cc1,C20H22N2O2S,47,0.004577683750540018
COc1ccc(C(=O)Oc2nc(C(=O)c3ccccc3)c(C)n2C)cc1,C20H18N2O4,44,0.001178629812784493
COc1cccc(S(=O)(=O)N2CCC(N(C(C)=O)C(=O)c3ccc(F)c4ccccc34)CC2)c1,C25H25FN2O5S,59,0.003868486499413848
Cc1cc2oc3cc4c1c(=O)n1c3ccc3c(ccc3c24)C(=O)OCC1COCC(=O)OCCO,C26H21NO8,56,0.026183713227510452
CN1CCCN(CCCN2CCN(C(=O)Nc3ccc4cc3O4)C2=O)C1=O,C18H23N5O4,50,0.008062059059739113
CCCCCCCCCOC(=O)c1ccc(O)c(C(=O)OC(C)(C)C)c1,C21H32O5,58,0.0030360000673681498
CC(=O)N1CCN(C(=O)Nc2ccccc2)C1=O,C12H13N3O3,31,0.0036946996115148067
O=C(NCCCN1CC1)NNC(=O)c1c(-c2cccs2)sc2ccc(Cl)cc12,C19H19ClN4O2S2,47,0.0026958012022078037
Cc1cc(Cl)ccc1C(=O)c1cc(CC2CCC(C)(C)CC2)ccc1N1CCCC1=O,C27H32ClNO2,63,0.004918635357171297
COP1(=O)OCCN2CCOCCN3C(=O)N(CP(NC(=O)O1)C3=O)C2=O,C12H18N4O9P2,45,0.022419733926653862
O=C(Nc1ccccc1-c1nc2ncccc2[nH]1)c1ccccc1,C19H14N4O,38,0.00153811473865062
CC(=O)Oc1cc(S(N)(=O)=O)ccc1OCCNC(=O)NC#N,C12H14N4O6S,37,0.004192681983113289
CCOCCN(C)C,C6H15NO,23,0.13865645229816437
COCCCCOC(=O)c1cc2c3ccc(OC)cc4c-2cccc1cc-3c4=O,C24H22O5,51,0.014264785684645176
CC(C)CCNC1=Nc2ccc3c4cc5cc6cc7c8ccc(ccc-7ccc-5c24)S3(=O)(N1C)N8C6,C30H28N4OS,64,0.03691134229302406
CN(C)P(=O)(OC(C)(C)C)OP(=O)(O)O,C6H17NO6P2,32,0.024737223982810974
COc1cccc(C2=C3N=C2N3CCCN2CCCC2)c1OC,C18H23N3O2,46,0.008754811249673367
Cc1nc(-c2ccc(Cl)cc2C(=O)N2CCN(c3ccccc3)C2=O)n(C)c1C(=O)N(C)C,C24H24ClN5O3,57,0.006397493649274111
CCN(C)CC(=O)N(CC#Cc1ccc(F)cc1)c1ccccc1,C20H21FN2O,45,0.0024034648668020964
N#CCC(=O)Nc1ccc(C(=O)NC(=O)OC2CCCCC2)cc1,C17H19N3O4,43,0.0017825438408181071
Cc1ccc2c3ccccc3nc(NC(=O)Nc3ccccc3)n12,C19H16N4O,40,0.001902775838971138
CCS12(N(C)C)=NC3=C1C2=C3,C8H12N2S,23,0.19883227348327637
Clc1ccc2cc1COc1ccnc(n1)N=CN2,C12H9ClN4O,27,0.03294313699007034
Cc1c2oc([N+](=O)c3ccccc3)c1C(=O)N(C(=O)N1CCCCCCC1)CCC2,C23H28N3O4+,58,0.006674203556030989
CS(=O)(=O)OC(=O)NCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H12F11NO4S,40,0.002693064045161009
CCC#CCCCCCCCCCN1CCCCC1,C18H33N,52,0.006565712857991457
c1ccc(CCN2CCCCC2)cc1,C13H19N,33,0.003520307829603553
O=c1n(CCCCN2C3=NC=NC2=NC=C3)c(=O)n2c(=O)n1CC2,C14H15N7O3,39,0.011234262026846409
O=C1OC(=O)C1=Cc1ccccc1,C10H6O3,19,0.018092608079314232
CCOC1=CC=C2C(NC(=O)NC(=O)N3CCCCCC34CCCCCC4)=CC=C12,C24H33N3O3,63,0.025778310373425484
CCOC(=O)N1CCN(C(=O)c2cc3ccc2cc3OC)CC1=O,C17H18N2O5,42,0.003951620776206255
CCNc1nnc(-c2ccc(OC)nc2)s1,C10H12N4OS,28,0.006106490734964609
Cc1ccc(C(=O)NC=O)c(=O)o1,C8H7NO4,20,0.020676350221037865
COc1ccc(C(=O)N(CCn2c(=O)[nH]c3cc(F)ccc32)C2CCN(C)CC2)o1,C21H25FN4O4,55,0.0053146942518651485
CC(=O)OC(=O)C1=C(C(C)(C)C)CCCC1=O,C13H18O4,35,0.0033633229322731495
COC(=O)C1=C(C(=O)N2CCCCC2)c2ccccc21,C16H17NO3,37,0.004046168178319931
COC(=O)CCCCCCNC(=O)N(C)C(=O)O,C11H20N2O5,38,0.020813724026083946
CCCCN(C(C)=O)C(=O)c1ccc(OC)cc1,C14H19NO3,37,0.006712289061397314
O=C(c1ccc(Br)cc1)N1CCCCCCCn2c(=O)nc3c(ccc(Cl)n3c2=O)C1=O,C22H20BrClN4O4,52,0.0025100342463701963
O=C(N=C(Nc1ccccc1)Nc1ccccc1C(=O)O)NC(=O)c1ccccc1,C22H18N4O4,48,0.0005841953097842634
CC=C1SC=C(C)S1,C6H8S2,16,0.06675843894481659
CN1CCN2C=C2c2ccccc2C(=O)N2CCC(C2)NC1=O,C17H20N4O2,43,0.023947106674313545
O=C1N(CCCN2CCCC2)CCN1CCn1c2cn(c1=O)CC2,C17H27N5O2,51,0.0021570674143731594
COc1cc(C(F)(F)F)ccc1Oc1cccc(OC=C2C=CC(=O)N(c3ccccc3)S2(=O)=O)c1,C25H18F3NO6S,54,0.0023995491210371256
CCC(=O)N1CCCN(CCCCCN(C)C(=O)C2=c3cc4oc(c3=O)=C(OC)C=C4S2)C1=O,C24H29N3O6S,63,0.013767605647444725
O=c1c2ccccc2nc2n1C(CCCC1CCCCC1)CS2,C19H24N2OS,47,0.007104533724486828
O=C(O)c1ccc(C(=O)CCCCCCCCCCCCC2CCCCC2)o1,C24H38O4,66,0.00478002242743969
CCc1ccc(-c2c(SC#N)cccc2-c2ccccc2)n1C(=O)CC(=O)OCc1ccccc1,C29H24N2O3S,59,0.00860320683568716
CSC(=Nc1ccccc1N1CCC1)N1CCCCN2CCCN(C2=O)C1=O,C20H27N5O2S,55,0.013189287856221199
CN1CCn2c1ccc(C(=O)N1CCCCC1=O)c2=O,C14H17N3O3,37,0.007332168519496918
COc1c2c3c(-c4cccc(C(F)(F)F)c4F)nc(sc4c(=O)c1=CC=4C(F)(F)F)n3CCNC2=O,C22H12F7N3O3S,48,0.020255468785762787
NC(=O)N(C(=O)N(CC(=O)O)CC(=O)N1CCCCC1)C1=CC=C1,C15H20N4O5,44,0.02189948782324791
CCCCCCCNc1nn(CC(C(=O)c2ccccc2)=C2C(=O)N2CC(=O)O)c2ccccc12,C27H30N4O4,65,0.0018705053953453898
CC(C)OP(=O)(O)OCCC(Cl)(Cl)Cl,C6H12Cl3O4P,26,0.045153532177209854
CCCCCCOC(=O)OCOC(=O)OCC,C11H20O6,37,0.060926925390958786
COc1cccc2nc(NC(=O)Nc3ccc(Cl)cc3C(=O)OCCN(C(C)=O)C(C)C)ccc12,C25H27ClN4O5,62,0.008304189890623093
COc1c(CNC(=O)NCN2CCCC2)cccc2cccc1-2,C18H23N3O2,46,0.02492867223918438
O=c1[nH]c(=O)n2c(=O)c(Cl)ccc(c3ccc(cc3Cl)[nH]1)N1CCN(CC1)CC2,C19H19Cl2N5O3,48,0.01579737849533558
CCCN(CCOc1ccc(C=Cc2ccccc2)cc1)C(=O)c1ccccc1,C26H27NO2,56,0.002438776660710573
COc1ccc(C(=O)N2CCC(CC3CCOC(=O)C3)C2=O)c2sccc12,C20H21NO5S,48,0.014429735951125622
CCOC(=O)CCCCNC(C)=O,C9H17NO3,30,0.01557006686925888
CC(C)OC(=O)CNC(=O)c1cc2ccc(F)cc2s1,C14H14FNO3S,34,0.008889749646186829
COc1ccc(C(=O)N2CCCC2)c(C(=O)Oc2ccc(C(=O)N3CCCC3)cc2C(=O)O)c1,C25H26N2O7,60,0.0012477091513574123
COc1ccc(-c2nc(C)n(-c3cnn(C)c3-c3ccc(C)cc3)n2)cc1,C21H21N5O,48,0.0016499152407050133
O=C1CCCCN(C(=O)c2cccc(F)c2)CCN2C=C(CCC2=O)SCCC(=O)c2ccccc21,C28H29FN2O4S,65,0.005038555711507797
Cc1c(SC2=NC(Cl)=CC=CC(=O)N3CCCCCCN2CCCCOCC3)ccc(F)c1Cl,C25H32Cl2FN3O2S,66,0.028489243239164352
O=C1NCCCN1c1cc2ccccccc1[nH]c2=O,C15H15N3O2,35,0.01280736643821001
O=C1CCCCCc2ccccc2C(=O)C(C(=O)N2CCCCC2=O)=C1C(=O)c1cccs1,C26H25NO5S,58,0.0024183501955121756
COC1=C(F)C=CN(CCN2CCN(c3cc(Cl)c4ccccc4c3)C2=O)C1,C21H21ClFN3O2,49,0.0144713269546628
O=C(O)N1CCN(C2CCCCC2)C(=O)C1,C11H18N2O3,34,0.006775332149118185
CCN1CC(C2=Cc3ccccc3C2=O)=C(c2cccc(Br)c2)C1=O,C21H16BrNO2,41,0.010761938989162445
O=S1(=O)c2cccc(c2)C(=CC=C(Cl)c2c3c4nn2nc43)CN2CCCN1CC2,C20H18ClN5O2S,47,0.022995516657829285
COc1cc(C2CN3CCN2CC3)sc1-c1cc(Cl)cc(NC(=O)Cn2c3ccc2c(OC)c3)c1,C26H27ClN4O3S,62,0.009293748065829277
O=C1CCCCN1C(=O)N1CCOCC1=O,C10H14N2O4,30,0.005894659552723169
O=C1C(F)=CC=C(Br)CCN1C(=O)N1CCCC1,C12H14BrFN2O2,32,0.008360709063708782
CC(C)(C)N(C(=O)NNC(=O)N1CCCCC1)C(=O)c1cccc(Cl)c1,C18H25ClN4O3,51,0.0007044992526061833
NC(=O)N=C=Nc1nn(-c2cc(I)cc(I)c2O)c(=O)n1-c1cc(C(F)(F)F)ccc1C(F)(F)F,C18H8F6I2N6O3,43,0.010307361371815205
O=C(NCCCCCOc1ccccc1)c1ncc2cc3ccc(n1)nc3-2,C21H20N4O2,47,0.006919604726135731
CN(CCCn1nnn(C)c1=O)C(N)=O,C7H14N6O2,29,0.004060362000018358
COC1=C2C=C1N(CCCN(C)S(=O)(=O)c1cccc(C)c1)C2=O,C17H20N2O4S,44,0.00756363058462739
Cc1ccc(Cl)cc1C(=O)N1CCC(CC(=O)C#N)CC1,C16H17ClN2O2,38,0.0045066880993545055
Cc1ccc2c(c1)-c1c3ccc(CCCCCN4CCCC4)c1[N+]1(CCCC1)C3C2,C28H37N2+,67,0.02324436791241169
O=C(CN1CCC2(c3ccccc3)C(=O)c3ccccc3N2C1=O)N1CCCC1,C23H23N3O3,52,0.002570756711065769
CCCCNc1nc2ccccc2cc1C(=O)NCC(=O)N1CCCN(CCOc2ccccc2)C1=O,C28H33N5O4,70,0.002659732010215521
O=C(O)c1ccc(-c2cccc(C(=O)NCCCOC(=O)c3ccccc3)c2C(=O)N2CCOC2=O)cc1,C28H24N2O8,62,0.0036784668918699026
CSC(=NC#N)NS(=O)(=O)c1cc2ccc1cc2,C11H9N3O2S2,27,0.013551449403166771
CN(CCNC(=O)OCCN(C)C(=O)OCCCN)C(=O)O,C12H24N4O6,46,0.016878480091691017
CN(C)C(=O)c1ccccc1C=C(C(=O)O)c1ccc2c(=O)[nH]c(=N)oc2c1,C20H17N3O5,45,0.013075288385152817
c1ccc(C(=NCCN2CCCC2)c2ccccc2)cc1,C19H22N2,43,0.0027655870653688908
CON=C1N=C2C(=O)N1CCCCCN2C(=O)NC(F)=S,C11H14FN5O3S,35,0.030370503664016724
C=C(Cl)N=C(NC(=O)c1ccc(OC)cc1)c1ccc(C(=O)N2CCOC2=O)cc1,C21H18ClN3O5,48,0.005851565394550562
COc1cc(C)c(OC)c(=O)[nH]c1=O,C9H11NO4,25,0.032166603952646255
CC(C)(C)C1CCCCN1CCCCN1CCCCC1,C18H36N2,56,0.005451217759400606
O=C(NCC(=O)N1C2CC=C3CC(CC2)CC1CO3)NC(=O)c1ccccc1,C21H25N3O4,53,0.01809690333902836
O=C1N2CCCC3(CCCC(C3)N1CCN1CCN(CCCC3=CC=C3)CC1)CC2,C25H40N4O,70,0.02268790453672409
Cc1cccc(-n2cc(S(=O)(=O)OC(C(=O)O)(c3ccccc3)c3cccc(Cl)c3)cc(Cl)c2=O)c1,C26H19Cl2NO6S,55,0.00190437538549304
CN(CCc1ccccc1)c1cc(C(=O)Nc2ccc(C(C)(C)C)nc2)ccc1C#N,C26H28N4O,59,0.001990299206227064
Cc1c(F)ccc(C=CC(=O)NS(=O)(=O)c2ccccc2)c1CN1CCCCC1=O,C22H23FN2O4S,53,0.0018526253988966346
CCN1CCN(c2cc(OC)c3ccccc3n2)CC1,C16H21N3O,41,0.002757728099822998
O=C(OCCCCCCc1ccccc1)c1ccc(C(=O)c2ccc(Br)cc2)nc1,C25H24BrNO3,54,0.0020950676407665014
O=S1(=O)C2=CC=C3N=C4N=S31(c1cccc(C=Cc3cccnc3)c1)NC4=C2,C20H14N4O2S2,42,0.012701778672635555
Cc1ccc(OCC(=O)c2nc3oc2C(=C(OC(=O)C(C)C)c2ccc(C(F)(F)F)cc2)S3)cc1,C25H20F3NO5S,55,0.0022079981863498688
COc1ccc(C(=CC(=O)N(C)CCN(C)C)c2ccc(C#N)nc2)c(O)n1,C20H23N5O3,51,0.007032822351902723
O=c1[nH]c(=O)c2ccccc2[nH]1,C8H6N2O2,18,0.005416927393525839
CCOc1ccc(OC)c(N2CCSc3ccc(C(=O)NCCN4CCCC4)cc32)n1,C23H30N4O3S,61,0.006230770610272884
CC1(OC(=O)N(CCn2c3nc4nc-3ccc42)C(C)(C)C)CCCCC1,C20H28N4O2,54,0.0033910239581018686
COC(=O)CNC(=O)NCCOc1ccccc1,C12H16N2O4,34,0.006516086868941784
CCn1c2nc3c1nc(n3CCc1ccccc1)N2C,C15H17N5,37,0.006916849408298731
Cc1c(CN(C)C(=O)Nc2ccccc2)c2ccccc2n1C,C19H21N3O,44,0.0008479867829009891
COCCN(CCCNC(=O)C1=CS1)C(=O)C1=C(Cl)C=C1OC,C15H19ClN2O4S,42,0.02161167562007904
CCOCc1ccc(C(=O)OC)c(=O)n1C(C)(C)CN(CC)S(=O)(=O)Nc1nc2c(s1)C=N2,C20H27N5O6S2,60,0.00396735267713666
O=C(c1ccccc1)n1c2c3cc1ccc3C(c1ccccc1Br)N=2,C21H13BrN2O,38,0.009056237526237965
O=C(C1=C(C(=O)N2CCCCC2)CCCC1)c1ccccc1,C19H23NO2,45,0.0006532358820550144
COc1ccc2cc(S(=O)(=O)N3CCCC3)ccc3cccccc-3nc2c1,C22H22N2O3S,50,0.01003488339483738
N#Cc1ccccc1N=C1SCc2ccccc21,C15H10N2S,28,0.012065025046467781
Cc1ccc(Cl)c(C=C(O)C=CC(=CC=C(O)c2cc(=O)[nH]s2)NS(=O)(=O)c2cccc(Cl)c2)c1,C24H20Cl2N2O5S2,55,0.01139549445360899
COc1cc(OC)c(OC(=O)N(C(=O)CN2C(=O)C(=CN=C(N)N)C(=O)N(C)C2=O)C(C)C)cc1Cl,C21H25ClN6O8,61,0.00426747789606452
CCN1CCN(C(=O)N2CC2)c2ccc3cccc-3cc1ccc(-c1ccccc1F)n2,C26H25FN4O,57,0.0245616864413023
CC1(C)C(=O)Nc2nc(C(F)(F)F)ccc2C1c1ccc2c(c1F)OCO2,C18H14F4N2O3,41,0.00892514269798994
CC12CCCC1CCC2=O,C9H14O,24,0.04916483536362648
Cc1nc(N(C)C(=O)c2ccccc2)sc1N1C=C(C(=O)c2ccc(Cc3ccccc3)c(F)c2)Nc2ccccc21,C34H27FN4O2S,69,0.007584481034427881
c1ccc(CCc2ncc(CN3CCCC3)n2-c2ccccc2)cc1,C22H25N3,50,0.001164597924798727
CN(CCNc1nn2ccccc3cccnc3c1c2)Cc1ccncc1Cl,C21H21ClN6,49,0.0006571397534571588
O=C(NC1CCCC1)n1c(=O)c2nnc1s2,C9H10N4O2S,26,0.004194377455860376
COc1ccc2c(c1)C(=O)OC(C(C)(C)C)O2,C13H16O4,33,0.009211130440235138
CC(=O)NC(=O)N(CC(=O)O)C(=O)N(C)C(=O)O,C8H11N3O7,29,0.020046904683113098
Cc1cc(C(F)(F)F)ccc1-c1ccc2nc3c(C(=O)N4CCCC4)n2c1C3=O,C21H16F3N3O2,45,0.0023738353047519922
CNC1=NN=C(NC(C)=O)N=C(c2ccc(Cl)nc2)C(C)=N1,C13H14ClN7O,36,0.009552610106766224
CC(C)(C)OC1=NN2CCCN1c1nc2ccc1F,C13H17FN4O,36,0.016084622591733932
COc1cc(C)c2ccc(NC(=O)C3CCCC3)cc2c1,C18H21NO2,42,0.002414293587207794
CCOC(=O)n1c(=O)n(C(=O)OC(=O)c2ccccc2)c2ccccc21,C18H14N2O6,40,0.001079178648069501
Cc1ccc(N(CCN2CCCCC2=O)C(=O)C(=Cc2ccccc2)NC(=O)Nc2ccccc2)cc1,C30H32N4O3,69,0.004253507126122713
COc1cc(-c2ccccc2OCCNC(=O)C=C(C)C#N)c2c(OC)ccc(F)c2c1,C25H23FN2O4,55,0.00795042421668768
