smiles,original_smiles,molecular_formula,num_atoms,fragment_formula
CC(=O)Nc1ccc(O[SH4]N=COC=O)cc1,CC(=O)Nc1ccc(O)cc1,C10H14N2O4S,31,C2H7NO2S
CC(=O)Nc1ccc(On2c3ccn2c3)cc1,CC(=O)Nc1ccc(O)cc1,C12H11N3O2,28,C4H4N2
CC(=O)N(c1ccc(O)cc1)C(F)C(F)OF,CC(=O)Nc1ccc(O)cc1,C10H10F3NO3,27,C2H3F3O
O=C(CN1C=CN2CN12)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C11H12N4O2,29,C3H5N3
CC(=O)Nc1ccc(O)cc1CCCC(C)S,CC(=O)Nc1ccc(O)cc1,C13H19NO2S,36,C5H12S
C=N[SH]1(C)(Oc2ccc(NC(C)=O)cc2)C=C1,CC(=O)Nc1ccc(O)cc1,C12H16N2O2S,33,C4H9NS
N=C(NO)NCC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C9H12N4O3,28,CH5N3O
O=C(Cc1noc(=O)s1)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H8N2O4S,25,C2HNO2S
CC(=O)N(c1ccc(O)cc1)C(F)F,CC(=O)Nc1ccc(O)cc1,C9H9F2NO2,23,CH2F2
CC(=O)Nc1ccc(OC(C)(Cl)C(Cl)Cl)cc1,CC(=O)Nc1ccc(O)cc1,C11H12Cl3NO2,29,C3H5Cl3
C=NC(C)(CF)c1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C12H15FN2O2,32,C4H8FN
CC(=O)Nc1ccc(O)c(C2OC2F)c1,CC(=O)Nc1ccc(O)cc1,C10H10FNO3,25,C2H3FO
CC(CC(=O)Nc1ccc(O)cc1)NCN,CC(=O)Nc1ccc(O)cc1,C11H17N3O2,33,C3H10N2
CC(=O)Nc1ccc(O)c(C2(Cl)OO2)c1,CC(=O)Nc1ccc(O)cc1,C9H8ClNO4,23,CHClO2
CC(=O)Nc1ccc(O)cc1CC(C)C(C)Br,CC(=O)Nc1ccc(O)cc1,C13H18BrNO2,35,C5H11Br
C[SiH2]CCc1cc(NC(C)=O)ccc1O,CC(=O)Nc1ccc(O)cc1,C11H17NO2Si,32,C3H10Si
O=C(CC1=C2C#[SH2]C21Cl)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C12H10ClNO2S,27,C4H3ClS
CC(=O)Nc1ccc(O)c(OOC=O)c1,CC(=O)Nc1ccc(O)cc1,C9H9NO5,24,CH2O3
O=C(CC(I)C1CO1)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C11H12INO3,28,C3H5IO
CC(=O)Nc1ccc(OC2NC(SN)O2)cc1,CC(=O)Nc1ccc(O)cc1,C10H13N3O3S,30,C2H6N2OS
COC(=C(N)Cl)c1cc(NC(C)=O)ccc1O,CC(=O)Nc1ccc(O)cc1,C11H13ClN2O3,30,C3H6ClNO
CC(=O)Nc1ccc(O)cc1C(F)SC(F)F,CC(=O)Nc1ccc(O)cc1,C10H10F3NO2S,27,C2H3F3S
CC(=O)Nc1ccc(O)c(C23C4C5C2N5C43)c1,CC(=O)Nc1ccc(O)cc1,C13H12N2O2,29,C5H5N
C=[SH]1=CN(c2cc(NC(C)=O)ccc2O)NO1,CC(=O)Nc1ccc(O)cc1,C10H13N3O3S,30,C2H6N2OS
O=C(CN1C=N1)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C9H9N3O2,23,CH2N2
CCCC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H13NO2,26,C2H6
CC(=O)N(OC(=O)C(Cl)Cl)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H9Cl2NO4,26,C2H2Cl2O2
CC(=O)Nc1ccc(O)c(OCCS)c1,CC(=O)Nc1ccc(O)cc1,C10H13NO3S,28,C2H6OS
C[SiH2]CC(C)c1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C12H19NO2Si,35,C4H12Si
C=C1C2=N[SH3](Oc3ccc(NC(C)=O)cc3)C12,CC(=O)Nc1ccc(O)cc1,C12H14N2O2S,31,C4H7NS
CC(=O)Nc1ccc(O)cc1C(C)COCBr,CC(=O)Nc1ccc(O)cc1,C12H16BrNO3,33,C4H9BrO
CC(=O)Nc1ccc(OC(O)CCCCl)cc1,CC(=O)Nc1ccc(O)cc1,C12H16ClNO3,33,C4H9ClO
CC(=O)Nc1ccc(O)cc1C1(O)C(O)C1Br,CC(=O)Nc1ccc(O)cc1,C11H12BrNO4,29,C3H5BrO2
O=C(CC(Cl)C(Cl)CCl)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C11H12Cl3NO2,29,C3H5Cl3
CC(=O)Nc1ccc(O)c(CN2C(C)N2N)c1,CC(=O)Nc1ccc(O)cc1,C11H16N4O2,33,C3H9N3
CC(=O)Nc1ccc(O)cc1N1C=CC1=S,CC(=O)Nc1ccc(O)cc1,C11H10N2O2S,26,C3H3NS
CC(=O)Nc1ccc(O)c(C(F)F)c1,CC(=O)Nc1ccc(O)cc1,C9H9F2NO2,23,CH2F2
CC(=O)Nc1ccc(O)cc1C12C3SC1C32Br,CC(=O)Nc1ccc(O)cc1,C12H10BrNO2S,27,C4H3BrS
CCC(=[NH2+])C(C)c1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C13H19N2O2+,36,C5H12N+
N=C(CC(=O)Nc1ccc(O)cc1)SOCN,CC(=O)Nc1ccc(O)cc1,C10H13N3O3S,30,C2H6N2OS
CC(=O)Nc1ccc(O)cc1OC(C)N1CO1,CC(=O)Nc1ccc(O)cc1,C11H14N2O4,31,C3H7NO2
CC(=O)Nc1ccc(O)cc1C1OC1Cl,CC(=O)Nc1ccc(O)cc1,C10H10ClNO3,25,C2H3ClO
CC(=O)Nc1ccc(O)cc1SOOCl,CC(=O)Nc1ccc(O)cc1,C8H8ClNO4S,23,HClO2S
CC(=O)Nc1ccc(O)c(OO[AsH2]=O)c1,CC(=O)Nc1ccc(O)cc1,C8H10AsNO5,25,H3AsO3
CC(=O)N(c1ccc(O)cc1)N1N=NC=CO1,CC(=O)Nc1ccc(O)cc1,C10H10N4O3,27,C2H3N3O
CCC(C)Oc1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C12H17NO3,33,C4H10O
CC(=O)Nc1ccc(O)cc1CC([O-])C=O,CC(=O)Nc1ccc(O)cc1,C11H12NO4-,28,C3H5O2-
CC(=O)Nc1ccc(O)c(P(=O)([O-])O[O-])c1,CC(=O)Nc1ccc(O)cc1,C8H8NO6P-2,24,HO4P-2
CC(=O)Nc1ccc(O)c(C(C)OC(=O)Br)c1,CC(=O)Nc1ccc(O)cc1,C11H12BrNO4,29,C3H5BrO2
CC(=O)Nc1ccc(O)c(CN)c1,CC(=O)Nc1ccc(O)cc1,C9H12N2O2,25,CH5N
CC(=O)Nc1ccc(O)cc1N1C2C3C(C)[N+]321,CC(=O)Nc1ccc(O)cc1,C12H14N3O2+,31,C4H7N2+
CC(CC(=O)Nc1ccc(O)cc1)C(Cl)CN,CC(=O)Nc1ccc(O)cc1,C12H17ClN2O2,34,C4H10ClN
CC(=O)Nc1ccc(OC(C)CS)cc1,CC(=O)Nc1ccc(O)cc1,C11H15NO2S,30,C3H8S
C=C(OCC[O-])c1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C12H14NO4-,31,C4H7O2-
CC(=O)Nc1ccc(OC(Br)(Br)CBr)cc1,CC(=O)Nc1ccc(O)cc1,C10H10Br3NO2,26,C2H3Br3
C=CS[SH2](=C)Oc1ccc(NC(C)=O)cc1,CC(=O)Nc1ccc(O)cc1,C11H15NO2S2,31,C3H8S2
CC(=O)Nc1ccc(O)c(NN(C)N=O)c1,CC(=O)Nc1ccc(O)cc1,C9H12N4O3,28,CH5N3O
CC(=O)N(C(=O)n1[nH][nH]1)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C9H10N4O3,26,CH3N3O
CC(=O)Nc1ccc(O)c(C(F)(F)OC=O)c1,CC(=O)Nc1ccc(O)cc1,C10H9F2NO4,26,C2H2F2O2
CC(=O)Nc1ccc(OOON=O)cc1,CC(=O)Nc1ccc(O)cc1,C8H8N2O5,23,HNO3
O=C(CCCI)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H12INO2,26,C2H5I
CC(=O)N(CC(C)CO)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C12H17NO3,33,C4H10O
CC(=O)Nc1ccc(O)cc1CCBr,CC(=O)Nc1ccc(O)cc1,C10H12BrNO2,26,C2H5Br
COC(OC=S)N(C(C)=O)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C11H13NO4S,30,C3H6O2S
CC(=O)N(OC1(C[O-])CN1)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C11H13N2O4-,30,C3H6NO2-
COC(=S)CC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H11NO3S,26,C2H4OS
CC(=O)Nc1ccc(ONC=S)cc1,CC(=O)Nc1ccc(O)cc1,C9H10N2O2S,24,CH3NS
CC(CCl)OCC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C11H14ClNO3,30,C3H7ClO
CC(=O)Nc1ccc(O)cc1ON1NCN1,CC(=O)Nc1ccc(O)cc1,C9H12N4O3,28,CH5N3O
CCC[SiH2]CNN(C(C)=O)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C12H20N2O2Si,37,C4H13NSi
CC(=O)Nc1ccc(O)c(OSOO)c1,CC(=O)Nc1ccc(O)cc1,C8H9NO5S,24,H2O3S
CC(=O)Nc1ccc(O)cc1CCCN,CC(=O)Nc1ccc(O)cc1,C11H16N2O2,31,C3H9N
O=C(CC(O)CCOCl)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C11H14ClNO4,31,C3H7ClO2
CC(=O)Nc1ccc(O)c(C2=COCC2C)c1,CC(=O)Nc1ccc(O)cc1,C13H15NO3,32,C5H8O
CC(=O)N(OCOC=O)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H11NO5,27,C2H4O3
CC(=O)Nc1ccc(OC2Sc3ssc32)cc1,CC(=O)Nc1ccc(O)cc1,C11H9NO2S3,26,C3H2S3
CC(=O)Nc1ccc(O)cc1C1C=C1CNN,CC(=O)Nc1ccc(O)cc1,C12H15N3O2,32,C4H8N2
CC(=O)Nc1ccc(O)c(N=NO)c1,CC(=O)Nc1ccc(O)cc1,C8H9N3O3,23,H2N2O
O=C(Cc1scnc1O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C11H10N2O3S,27,C3H3NOS
CC(=O)Nc1ccc(O)c(OC2OC=NO2)c1,CC(=O)Nc1ccc(O)cc1,C10H10N2O5,27,C2H3NO3
CC(=O)Nc1ccc(O)cc1C1=C(CCl)N=N1,CC(=O)Nc1ccc(O)cc1,C11H10ClN3O2,27,C3H3ClN2
CC(=O)N(C(=N)O)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C9H10N2O3,24,CH3NO
CC(=O)Nc1ccc(O)cc1C(C)CCl,CC(=O)Nc1ccc(O)cc1,C11H14ClNO2,29,C3H7Cl
CC(=O)Nc1ccc(O)c(C(=O)C(F)OF)c1,CC(=O)Nc1ccc(O)cc1,C10H9F2NO4,26,C2H2F2O2
CNC(C)C=Cc1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C13H18N2O2,35,C5H11N
O=C(CC(Cl)Cl)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C9H9Cl2NO2,23,CH2Cl2
CC(=O)N(c1ccc(O)cc1)C1(Cl)CC1,CC(=O)Nc1ccc(O)cc1,C11H12ClNO2,27,C3H5Cl
CC(=O)Nc1ccc(O)c(B(O)O)c1,CC(=O)Nc1ccc(O)cc1,C8H10BNO4,24,H3BO2
CC(=O)Nc1ccc(O)cc1C(CF)C(F)F,CC(=O)Nc1ccc(O)cc1,C11H12F3NO2,29,C3H5F3
CC(=O)Nc1ccc(O)cc1C1(O)COO1,CC(=O)Nc1ccc(O)cc1,C10H11NO5,27,C2H4O3
O=C(CCF)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C9H10FNO2,23,CH3F
O=C(Cc1coc(Cl)c1)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C12H10ClNO3,27,C4H3ClO
CC(=O)Nc1ccc(O)cc1C(C)CC(O)F,CC(=O)Nc1ccc(O)cc1,C12H16FNO3,33,C4H9FO
C=C(COF)c1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C11H12FNO3,28,C3H5FO
COC(C)OOCC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C11H15NO5,32,C3H8O3
C=NCON(O)c1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C10H13N3O4,30,C2H6N2O2
CC(=O)Nc1ccc(O)cc1C1OOO[PH3]O1,CC(=O)Nc1ccc(O)cc1,C9H12NO6P,29,CH5O4P
CC(=O)N(c1ccc(O)cc1)N1CC1C,CC(=O)Nc1ccc(O)cc1,C11H14N2O2,29,C3H7N
CC(=O)Nc1ccc(OC23N=NN2N3)cc1,CC(=O)Nc1ccc(O)cc1,C9H9N5O2,25,CH2N4
CC(=O)Nc1ccc(O)cc1N1C2COC21,CC(=O)Nc1ccc(O)cc1,C11H12N2O3,28,C3H5NO
CC(=O)Nc1ccc(OOSN(N)O)cc1,CC(=O)Nc1ccc(O)cc1,C8H11N3O4S,27,H4N2O2S
CC(=O)N(c1ccc(O)cc1)C1(C2=NN2)SS1,CC(=O)Nc1ccc(O)cc1,C10H9N3O2S2,26,C2H2N2S2
CC(=O)N(c1ccc(O)cc1)C1OC2O[PH2]1O2,CC(=O)Nc1ccc(O)cc1,C10H12NO5P,29,C2H5O3P
CC(=O)Nc1ccc(OC(F)(F)OF)cc1,CC(=O)Nc1ccc(O)cc1,C9H8F3NO3,24,CHF3O
CC(=O)Nc1ccc(O)cc1OCCCl,CC(=O)Nc1ccc(O)cc1,C10H12ClNO3,27,C2H5ClO
CC(=O)Nc1ccc(O)c(OOS[O-])c1,CC(=O)Nc1ccc(O)cc1,C8H8NO5S-,23,HO3S-
CC(=O)Nc1ccc(ON(C=O)CI)cc1,CC(=O)Nc1ccc(O)cc1,C10H11IN2O3,27,C2H4INO
CC(=O)Nc1ccc(O)cc1OCOC=O,CC(=O)Nc1ccc(O)cc1,C10H11NO5,27,C2H4O3
CC(=O)Nc1ccc(O)cc1C(F)(F)CF,CC(=O)Nc1ccc(O)cc1,C10H10F3NO2,26,C2H3F3
CC(=O)Nc1ccc(O)c(C(C)(Br)CBr)c1,CC(=O)Nc1ccc(O)cc1,C11H13Br2NO2,29,C3H6Br2
CC(=O)N(c1ccc(O)cc1)C1(Br)COO1,CC(=O)Nc1ccc(O)cc1,C10H10BrNO4,26,C2H3BrO2
CC[SH+]CC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H14NO2S+,28,C2H7S+
CC(=O)Nc1ccc(O)cc1OO[PH](=O)O,CC(=O)Nc1ccc(O)cc1,C8H10NO6P,26,H3O4P
CC(=O)Nc1ccc(O)cc1C1(C)OC2CN21,CC(=O)Nc1ccc(O)cc1,C12H14N2O3,31,C4H7NO
CC(=O)Nc1ccc(O[SH]234CC2n2n3n24)cc1,CC(=O)Nc1ccc(O)cc1,C10H12N4O2S,29,C2H5N3S
CC(=O)Nc1ccc(O)c(C(Cl)=C(F)OF)c1,CC(=O)Nc1ccc(O)cc1,C10H8ClF2NO3,25,C2HClF2O
CC(=O)Nc1ccc(O)c(-c2scnc2F)c1,CC(=O)Nc1ccc(O)cc1,C11H9FN2O2S,26,C3H2FNS
CC(=O)Nc1ccc(O[SH2]2=C3SC32)cc1,CC(=O)Nc1ccc(O)cc1,C10H11NO2S2,26,C2H4S2
O=C(CC1ON=C(O)O1)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H10N2O5,27,C2H3NO3
CC(=O)Nc1ccc(O)cc1C([O-])CC1NO1,CC(=O)Nc1ccc(O)cc1,C11H13N2O4-,30,C3H6NO2-
CC(=O)Nc1ccc(O)cc1CC(F)C(C)N,CC(=O)Nc1ccc(O)cc1,C12H17FN2O2,34,C4H10FN
CC(=O)Nc1ccc(O)c(C(Cl)(Cl)CCl)c1,CC(=O)Nc1ccc(O)cc1,C10H10Cl3NO2,26,C2H3Cl3
CCC[SiH2]CCC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C12H19NO2Si,35,C4H12Si
N=CNCCC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H13N3O2,28,C2H6N2
CC(=O)Nc1ccc(O)c(C2CNS2)c1,CC(=O)Nc1ccc(O)cc1,C10H12N2O2S,27,C2H5NS
C=COC(=N)[SH4]Oc1ccc(NC(C)=O)cc1,CC(=O)Nc1ccc(O)cc1,C11H16N2O3S,33,C3H9NOS
C=NC(C)CC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C11H14N2O2,29,C3H7N
CC(=O)Nc1ccc(O)c(N(C)CCl)c1,CC(=O)Nc1ccc(O)cc1,C10H13ClN2O2,28,C2H6ClN
CC(=O)Nc1ccc(O)cc1C(C)(F)CCF,CC(=O)Nc1ccc(O)cc1,C12H15F2NO2,32,C4H8F2
CC(=O)N(C=CCF)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C11H12FNO2,27,C3H5F
CC(=O)N(c1ccc(O)cc1)C1CCCCC1,CC(=O)Nc1ccc(O)cc1,C14H19NO2,36,C6H12
CC(=O)Nc1ccc(O)cc1NCO,CC(=O)Nc1ccc(O)cc1,C9H12N2O3,26,CH5NO
CC(=O)Nc1ccc(O)cc1O[PH](=O)OC=O,CC(=O)Nc1ccc(O)cc1,C9H10NO6P,27,CH3O4P
O=C(CO[PH](=O)[O-])Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C8H9NO5P-,24,H2O3P-
CC(=O)Nc1ccc(O)cc1N1CS1,CC(=O)Nc1ccc(O)cc1,C9H10N2O2S,24,CH3NS
O=C(COC1=C=C1)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C11H9NO3,24,C3H2O
CC(=O)Nc1ccc(O)cc1-c1ncoc1Br,CC(=O)Nc1ccc(O)cc1,C11H9BrN2O3,26,C3H2BrNO
CC(=O)Nc1ccc(O)c(C(F)Cl)c1,CC(=O)Nc1ccc(O)cc1,C9H9ClFNO2,23,CH2ClF
CC(=O)N(CC1=CCC=C1)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C14H15NO2,32,C6H8
CC(=O)Nc1ccc(O)cc1CSC12C=C1S2,CC(=O)Nc1ccc(O)cc1,C12H11NO2S2,28,C4H4S2
C=C1C(SCl)=C1c1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C12H10ClNO2S,27,C4H3ClS
C=C[SH2]1(Oc2ccc(NC(C)=O)cc2)C2NN21,CC(=O)Nc1ccc(O)cc1,C11H15N3O2S,32,C3H8N2S
CC(=O)Nc1ccc(O)c(CCC(C)S)c1,CC(=O)Nc1ccc(O)cc1,C12H17NO2S,33,C4H10S
CC(=O)Nc1ccc(O)c(C2(S)CSN2)c1,CC(=O)Nc1ccc(O)cc1,C10H12N2O2S2,28,C2H5NS2
O=C(CC=C(O)I)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H10INO3,25,C2H3IO
O=C(CC(O)=C(Cl)OCl)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H9Cl2NO4,26,C2H2Cl2O2
CC(=O)Nc1ccc(O)c(CC2(C)C3NN32)c1,CC(=O)Nc1ccc(O)cc1,C12H15N3O2,32,C4H8N2
O=C(CC(O)C(F)CF)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C11H13F2NO3,30,C3H6F2O
CC(=O)Nc1ccc(O)c(OOOC(O)S)c1,CC(=O)Nc1ccc(O)cc1,C9H11NO6S,28,CH4O4S
CC(=O)Nc1ccc(OC(C)(F)CCO)cc1,CC(=O)Nc1ccc(O)cc1,C12H16FNO3,33,C4H9FO
CC(=O)Nc1ccc(O)cc1C(C)CCN,CC(=O)Nc1ccc(O)cc1,C12H18N2O2,34,C4H11N
CC(=O)Nc1ccc(O)cc1C1CSO1,CC(=O)Nc1ccc(O)cc1,C10H11NO3S,26,C2H4OS
C=[PH](OCO)c1cc(NC(C)=O)ccc1O,CC(=O)Nc1ccc(O)cc1,C10H14NO4P,30,C2H7O2P
CC(=O)Nc1ccc(O)cc1OCF,CC(=O)Nc1ccc(O)cc1,C9H10FNO3,24,CH3FO
C=C(OOCl)c1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C10H10ClNO4,26,C2H3ClO2
CC(=O)Nc1ccc(O)c(OCC(C)[SiH3])c1,CC(=O)Nc1ccc(O)cc1,C11H17NO3Si,33,C3H10OSi
O=C(Cc1nccs1)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C11H10N2O2S,26,C3H3NS
CC(=O)Nc1ccc(OC(Cl)(Cl)C2CC2)cc1,CC(=O)Nc1ccc(O)cc1,C12H13Cl2NO2,30,C4H6Cl2
C=NC1OC(N(C(C)=O)c2ccc(O)cc2)O1,CC(=O)Nc1ccc(O)cc1,C11H12N2O4,29,C3H5NO2
CC(=O)Nc1ccc(O)cc1C1C2C3C1C23,CC(=O)Nc1ccc(O)cc1,C13H13NO2,29,C5H6
CC(=O)Nc1ccc(OC2CC(F)C2F)cc1,CC(=O)Nc1ccc(O)cc1,C12H13F2NO2,30,C4H6F2
CC(=O)Nc1ccc(O)cc1Nc1nnco1,CC(=O)Nc1ccc(O)cc1,C10H10N4O3,27,C2H3N3O
CC(=O)N(c1ccc(O)cc1)C(O)O,CC(=O)Nc1ccc(O)cc1,C9H11NO4,25,CH4O2
O=C(CCC(Cl)CCCl)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C12H15Cl2NO2,32,C4H8Cl2
CC(=O)Nc1ccc(O)cc1SC1=C=CCN1,CC(=O)Nc1ccc(O)cc1,C12H12N2O2S,29,C4H5NS
CC(=O)Nc1ccc(O)cc1CN=[NH2+],CC(=O)Nc1ccc(O)cc1,C9H12N3O2+,26,CH5N2+
CC(=O)Nc1ccc(O[SH2]2=NC3=C(C2)S3)cc1,CC(=O)Nc1ccc(O)cc1,C11H12N2O2S2,29,C3H5NS2
COC1ONC1CC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C11H14N2O4,31,C3H7NO2
CC(=O)Nc1ccc(O)c(C(N)N2CCC2)c1,CC(=O)Nc1ccc(O)cc1,C12H17N3O2,34,C4H10N2
CC(=O)Nc1ccc(OC2C(OO)[PH2]2O)cc1,CC(=O)Nc1ccc(O)cc1,C10H14NO5P,31,C2H7O3P
CC(=O)Nc1ccc(OC(Cl)Cl)cc1,CC(=O)Nc1ccc(O)cc1,C9H9Cl2NO2,23,CH2Cl2
CC(=O)Nc1ccc(O[PH2]2OC23OCO3)cc1,CC(=O)Nc1ccc(O)cc1,C10H12NO5P,29,C2H5O3P
CCN(C=CF)CC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C12H15FN2O2,32,C4H8FN
CC(=O)Nc1ccc(OC23SN4C2N43)cc1,CC(=O)Nc1ccc(O)cc1,C10H9N3O2S,25,C2H2N2S
CC(=O)Nc1ccc(O)c(C=CI)c1,CC(=O)Nc1ccc(O)cc1,C10H10INO2,24,C2H3I
CC(=O)Nc1ccc(O)c(SOOO[O-])c1,CC(=O)Nc1ccc(O)cc1,C8H8NO6S-,24,HO4S-
O=C(Cc1csc(Cl)n1)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C11H9ClN2O2S,26,C3H2ClNS
CC(=O)Nc1ccc(O)cc1[SH]123ON4N1C42O3,CC(=O)Nc1ccc(O)cc1,C9H9N3O4S,26,CH2N2O2S
CC(=O)Nc1ccc(O)c(CCF)c1,CC(=O)Nc1ccc(O)cc1,C10H12FNO2,26,C2H5F
CC(=O)Nc1ccc(O)cc1NC(C)C,CC(=O)Nc1ccc(O)cc1,C11H16N2O2,31,C3H9N
O=C(CNNN1C2=C1C2)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C11H12N4O2,29,C3H5N3
O=C(CC1=C(Cl)OCO1)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C11H10ClNO4,27,C3H3ClO2
CONNCCOc1ccc(NC(C)=O)cc1,CC(=O)Nc1ccc(O)cc1,C11H17N3O3,34,C3H10N2O
CC(=O)Nc1ccc(OC2CCCC2)cc1,CC(=O)Nc1ccc(O)cc1,C13H17NO2,33,C5H10
CC[SH+]Cc1cc(O)ccc1NC(C)=O,CC(=O)Nc1ccc(O)cc1,C11H16NO2S+,31,C3H9S+
CC(=O)Nc1ccc(O[SH3]2N=CC2C)cc1,CC(=O)Nc1ccc(O)cc1,C11H16N2O2S,32,C3H9NS
CC(=O)N(C(=O)OCBr)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H10BrNO4,26,C2H3BrO2
CC(=O)Nc1ccc(O)c(C2C3=CSC32)c1,CC(=O)Nc1ccc(O)cc1,C12H11NO2S,27,C4H4S
CC(=O)Nc1ccc(O)cc1C(C)(N)O,CC(=O)Nc1ccc(O)cc1,C10H14N2O3,29,C2H7NO
CC(=O)Nc1ccc(O)c(CN2CCCC2)c1,CC(=O)Nc1ccc(O)cc1,C13H18N2O2,35,C5H11N
CC(=O)Nc1ccc(O)cc1C1OCOC1O,CC(=O)Nc1ccc(O)cc1,C11H13NO5,30,C3H6O3
C=C(F)N(C(C)=O)c1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H10FNO2,24,C2H3F
CCC1=COC1c1cc(NC(C)=O)ccc1O,CC(=O)Nc1ccc(O)cc1,C13H15NO3,32,C5H8O
CC(=O)Nc1ccc(OC(=N)NON)cc1,CC(=O)Nc1ccc(O)cc1,C9H12N4O3,28,CH5N3O
CC(=O)Nc1ccc(O)cc1C(=O)C([O-])=CO,CC(=O)Nc1ccc(O)cc1,C11H10NO5-,27,C3H3O3-
CC(=O)Nc1ccc(O)c(C23CC24C2C3N24)c1,CC(=O)Nc1ccc(O)cc1,C13H12N2O2,29,C5H5N
CC(=O)Nc1ccc(OO[Na])cc1,CC(=O)Nc1ccc(O)cc1,C8H8NNaO3,21,HNaO
CC(=O)Nc1ccc(O)c(C2C3C4[NH+]2C#[SH]34)c1,CC(=O)Nc1ccc(O)cc1,C12H13N2O2S+,30,C4H6NS+
CC(=O)Nc1ccc(OC(C)N(C)CF)cc1,CC(=O)Nc1ccc(O)cc1,C12H17FN2O2,34,C4H10FN
C#S(=C)CC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)cc1,C10H11NO2S,25,C2H4S
CC(=O)Nc1ccc(O)c(C2N=CN=CS2)c1,CC(=O)Nc1ccc(O)cc1,C11H11N3O2S,28,C3H4N2S
CC(=O)Nc1ccc(O)cc1CC1CC[NH2+]C1,CC(=O)Nc1ccc(O)cc1,C13H19N2O2+,36,C5H12N+
COC1O[PH2]1Oc1ccc(NC(C)=O)cc1,CC(=O)Nc1ccc(O)cc1,C10H14NO4P,30,C2H7O2P
